order_id,order_item_id,customer_id,creation_date,completion_date,product_id,qnt,cost,category_id
259,1,158,2018-01-05 12:32:20,2018-01-24 18:31:17,app2,3,10,Apple
259,2,158,2018-01-02 18:27:25,2018-01-20 05:11:26,sam1,3,200,Samsung
259,3,158,2018-01-03 06:55:54,2018-01-19 07:12:56,htc3,2,220,HTC
260,1,621,2018-01-05 06:06:06,2018-01-29 18:29:49,sam3,1,20,Samsung
260,2,621,2018-01-02 23:27:03,2018-01-12 12:53:42,htcone,3,100,HTC
260,3,621,2018-01-08 03:55:04,2018-01-17 23:59:39,sam3,3,20,Samsung
261,1,69,2018-01-08 11:09:11,2018-01-18 12:39:32,app3,2,520,Apple
262,1,666,2018-01-07 05:25:55,2018-01-18 23:01:21,htc3,2,220,HTC
262,2,666,2018-01-08 08:07:45,2018-01-22 15:02:06,htc2,1,110,HTC
262,3,666,2018-01-04 16:47:49,2018-01-18 15:47:10,app3,3,520,Apple
262,4,666,2018-01-04 17:31:57,2018-01-24 03:07:57,sam1,1,200,Samsung
263,1,717,2018-01-02 22:13:02,2018-01-26 09:31:33,app1,3,300,Apple
264,1,921,2018-01-06 07:13:48,2018-01-22 19:57:34,app2,3,10,Apple
264,2,921,2018-01-03 15:54:12,2018-01-09 03:39:36,app3,2,520,Apple
264,3,921,2018-01-01 14:36:40,2018-01-11 09:45:06,sam3,3,20,Samsung
265,1,263,2018-01-07 02:39:45,2018-01-30 20:35:57,app3,2,520,Apple
265,2,263,2018-01-04 12:28:55,2018-01-25 06:53:23,sam2,2,150,Samsung
265,3,263,2018-01-07 19:44:30,2018-01-17 18:39:11,app3,2,520,Apple
266,1,693,2018-01-08 08:29:44,2018-01-18 23:33:21,app1,1,300,Apple
266,2,693,2018-01-01 11:41:29,2018-01-29 14:15:24,app2,2,10,Apple
267,1,736,2018-01-05 23:47:26,2018-01-25 13:42:05,app1,2,300,Apple
267,2,736,2018-01-05 19:29:48,2018-01-24 06:49:13,htcone,1,100,HTC
267,3,736,2018-01-04 09:02:59,2018-01-08 22:49:59,sam3,3,20,Samsung
268,1,530,2018-01-02 07:41:07,2018-01-29 04:27:15,app1,1,300,Apple
268,2,530,2018-01-07 02:34:31,2018-01-22 16:18:53,htc3,3,220,HTC
268,3,530,2018-01-07 19:47:08,2018-01-14 04:07:10,htc2,2,110,HTC
268,4,530,2018-01-05 12:59:33,2018-01-13 13:18:04,sam1,1,200,Samsung
269,1,302,2018-01-02 12:19:17,2018-01-15 01:46:14,app3,1,520,Apple
269,2,302,2018-01-06 01:09:13,2018-01-21 09:08:12,app2,1,10,Apple
270,1,259,2018-01-06 09:14:17,2018-01-28 06:11:04,htc3,2,220,HTC
270,2,259,2018-01-05 20:32:40,2018-01-15 06:33:36,sam1,3,200,Samsung
271,1,803,2018-01-07 21:16:45,2018-01-26 05:39:41,htc2,2,110,HTC
271,2,803,2018-01-02 08:59:20,2018-01-20 01:12:05,app3,2,520,Apple
271,3,803,2018-01-01 01:16:27,2018-01-12 22:06:17,sam2,3,150,Samsung
272,1,491,2018-01-05 07:53:06,2018-01-14 21:41:48,htc3,1,220,HTC
272,2,491,2018-01-06 20:25:17,2018-01-21 14:54:19,htc3,2,220,HTC
272,3,491,2018-01-03 17:05:55,2018-01-15 00:03:38,sam3,2,20,Samsung
273,1,465,2018-01-02 01:55:10,2018-01-25 02:44:43,htcone,2,100,HTC
273,2,465,2018-01-04 11:24:39,2018-01-19 05:21:19,app2,2,10,Apple
274,1,19,2018-01-02 20:35:29,2018-01-27 09:25:37,sam1,1,200,Samsung
274,2,19,2018-01-07 02:43:22,2018-01-18 20:03:38,htcone,1,100,HTC
274,3,19,2018-01-06 02:56:44,2018-01-27 06:36:07,app3,1,520,Apple
274,4,19,2018-01-05 17:34:22,2018-01-22 05:03:33,app3,1,520,Apple
275,1,484,2018-01-05 20:26:32,2018-01-11 13:25:47,htc2,2,110,HTC
275,2,484,2018-01-07 15:58:43,2018-01-21 16:55:00,sam2,1,150,Samsung
276,1,117,2018-01-07 12:09:06,2018-01-15 15:58:50,sam2,2,150,Samsung
277,1,897,2018-01-05 03:25:59,2018-01-22 00:09:24,app1,2,300,Apple
277,2,897,2018-01-07 07:58:45,2018-01-18 17:52:30,htc2,1,110,HTC
277,3,897,2018-01-06 20:46:32,2018-01-14 12:37:12,htcone,3,100,HTC
277,4,897,2018-01-01 04:29:11,2018-01-12 02:14:29,sam1,1,200,Samsung
278,1,845,2018-01-07 22:49:14,2018-01-18 01:14:23,sam1,1,200,Samsung
279,1,511,2018-01-05 21:23:54,2018-01-17 18:09:04,htc2,2,110,HTC
279,2,511,2018-01-08 17:42:17,2018-01-29 20:31:00,htc2,2,110,HTC
280,1,942,2018-01-06 12:34:15,2018-01-28 08:28:06,app1,3,300,Apple
281,1,877,2018-01-04 19:09:04,2018-01-09 03:46:36,htcone,1,100,HTC
281,2,877,2018-01-01 01:43:22,2018-01-14 04:08:15,htc2,3,110,HTC
282,1,975,2018-01-07 09:57:02,2018-01-27 21:47:55,app2,2,10,Apple
282,2,975,2018-01-08 17:23:37,2018-01-12 09:50:28,sam1,3,200,Samsung
283,1,884,2018-01-08 21:48:57,2018-01-28 22:43:11,sam1,1,200,Samsung
283,2,884,2018-01-05 04:27:14,2018-01-23 16:24:42,htc3,3,220,HTC
283,3,884,2018-01-05 17:40:23,2018-01-18 06:03:49,sam3,3,20,Samsung
283,4,884,2018-01-06 13:45:31,2018-01-30 23:39:46,htcone,2,100,HTC
284,1,501,2018-01-03 22:09:36,2018-01-16 12:21:34,htc3,1,220,HTC
284,2,501,2018-01-03 00:55:33,2018-01-16 02:14:24,htc2,1,110,HTC
284,3,501,2018-01-07 02:30:26,2018-01-21 14:58:26,sam2,2,150,Samsung
284,4,501,2018-01-07 20:22:34,2018-01-29 10:39:47,htcone,2,100,HTC
285,1,481,2018-01-02 17:33:18,2018-01-28 22:14:41,htc2,2,110,HTC
285,2,481,2018-01-02 17:03:03,2018-01-26 19:45:13,htc2,1,110,HTC
285,3,481,2018-01-03 15:23:26,2018-01-24 16:37:05,app3,1,520,Apple
286,1,613,2018-01-05 01:23:33,2018-01-13 02:51:47,app3,1,520,Apple
286,2,613,2018-01-07 19:42:06,2018-01-13 08:58:30,htc3,2,220,HTC
286,3,613,2018-01-02 16:25:26,2018-01-24 10:49:03,app2,3,10,Apple
286,4,613,2018-01-02 03:22:05,2018-01-28 23:25:30,app2,3,10,Apple
287,1,59,2018-01-07 07:51:24,2018-01-31 01:55:51,htcone,3,100,HTC
287,2,59,2018-01-06 18:35:52,2018-01-21 23:05:09,sam1,1,200,Samsung
287,3,59,2018-01-01 08:24:22,2018-01-12 02:41:44,app2,2,10,Apple
287,4,59,2018-01-01 18:33:33,2018-01-12 18:43:22,htc3,1,220,HTC
288,1,679,2018-01-01 22:45:05,2018-01-16 18:55:54,htcone,2,100,HTC
288,2,679,2018-01-03 19:32:54,2018-01-25 07:11:43,app2,2,10,Apple
289,1,443,2018-01-05 17:25:19,2018-01-16 02:16:14,htc3,2,220,HTC
289,2,443,2018-01-03 22:33:37,2018-01-31 05:27:01,app2,2,10,Apple
289,3,443,2018-01-05 08:46:21,2018-01-25 09:53:18,app1,1,300,Apple
289,4,443,2018-01-04 12:42:50,2018-01-22 00:34:42,htc3,1,220,HTC
290,1,27,2018-01-02 17:29:28,2018-01-31 07:45:36,htc3,2,220,HTC
291,1,396,2018-01-06 12:37:58,2018-01-14 01:14:08,app2,1,10,Apple
291,2,396,2018-01-01 07:08:41,2018-01-14 17:12:39,app2,1,10,Apple
291,3,396,2018-01-01 20:20:46,2018-01-14 19:20:29,sam2,1,150,Samsung
292,1,812,2018-01-01 02:06:39,2018-01-15 04:34:19,htcone,2,100,HTC
292,2,812,2018-01-06 14:41:49,2018-01-20 19:43:45,app1,1,300,Apple
292,3,812,2018-01-06 20:10:07,2018-01-16 16:29:42,htc3,3,220,HTC
293,1,156,2018-01-08 01:58:26,2018-01-14 22:08:15,sam2,2,150,Samsung
293,2,156,2018-01-04 15:16:59,2018-01-12 23:48:02,app2,1,10,Apple
294,1,850,2018-01-02 13:13:59,2018-01-25 17:56:39,app3,3,520,Apple
294,2,850,2018-01-05 18:52:22,2018-01-17 06:26:18,htc3,2,220,HTC
294,3,850,2018-01-01 15:03:36,2018-01-09 00:02:27,app3,2,520,Apple
295,1,617,2018-01-06 21:37:52,2018-01-14 19:40:00,app2,1,10,Apple
295,2,617,2018-01-04 14:03:22,2018-01-10 11:33:34,sam2,2,150,Samsung
296,1,39,2018-01-06 10:47:08,2018-01-16 07:02:08,sam3,2,20,Samsung
296,2,39,2018-01-08 11:37:59,2018-01-26 12:43:49,app2,2,10,Apple
296,3,39,2018-01-06 17:19:05,2018-01-24 08:37:36,htc3,2,220,HTC
296,4,39,2018-01-04 14:39:26,2018-01-23 18:44:18,htc3,1,220,HTC
297,1,134,2018-01-06 05:22:50,2018-01-09 17:29:32,app1,1,300,Apple
297,2,134,2018-01-02 20:35:36,2018-01-20 22:48:37,htc2,3,110,HTC
297,3,134,2018-01-01 14:28:33,2018-01-14 13:48:41,app3,1,520,Apple
298,1,763,2018-01-01 16:24:07,2018-01-30 23:43:41,htc3,2,220,HTC
298,2,763,2018-01-03 21:24:14,2018-01-12 01:27:34,htcone,1,100,HTC
298,3,763,2018-01-07 10:50:14,2018-01-18 03:36:06,app2,3,10,Apple
299,1,878,2018-01-01 15:16:58,2018-01-20 00:09:37,htc2,2,110,HTC
299,2,878,2018-01-03 07:46:43,2018-01-21 05:14:55,app2,3,10,Apple
299,3,878,2018-01-01 11:47:12,2018-01-25 10:54:40,sam1,1,200,Samsung
299,4,878,2018-01-07 07:15:39,2018-01-22 00:02:57,sam1,2,200,Samsung
300,1,533,2018-01-01 23:08:22,2018-01-23 21:07:15,sam2,3,150,Samsung
301,1,674,2018-01-07 05:28:33,2018-01-10 12:14:08,app1,1,300,Apple
301,2,674,2018-01-01 01:04:57,2018-01-11 13:01:11,htcone,1,100,HTC
302,1,331,2018-01-04 04:15:50,2018-01-26 05:16:10,app3,1,520,Apple
302,2,331,2018-01-08 20:41:41,2018-01-23 20:48:17,app2,2,10,Apple
303,1,703,2018-01-04 09:27:50,2018-01-15 19:36:06,sam1,2,200,Samsung
303,2,703,2018-01-04 03:10:40,2018-01-15 10:39:13,app1,3,300,Apple
303,3,703,2018-01-04 07:01:50,2018-01-17 23:03:49,sam3,3,20,Samsung
303,4,703,2018-01-08 15:41:46,2018-01-15 09:17:20,htc2,1,110,HTC
304,1,731,2018-01-01 19:23:29,2018-01-30 07:42:44,sam2,3,150,Samsung
305,1,787,2018-01-06 02:43:19,2018-01-31 19:57:25,htc2,3,110,HTC
305,2,787,2018-01-03 07:16:30,2018-01-28 21:28:45,htc3,3,220,HTC
306,1,710,2018-01-07 12:25:41,2018-01-22 16:59:43,app1,3,300,Apple
306,2,710,2018-01-02 00:27:33,2018-01-27 22:41:38,sam2,3,150,Samsung
307,1,463,2018-01-07 20:24:41,2018-01-29 19:23:56,app3,2,520,Apple
307,2,463,2018-01-04 04:10:05,2018-01-12 09:38:56,htcone,2,100,HTC
307,3,463,2018-01-03 05:10:49,2018-01-12 22:29:50,app1,2,300,Apple
308,1,982,2018-01-05 21:00:36,2018-01-09 17:26:07,app2,3,10,Apple
308,2,982,2018-01-05 13:04:09,2018-01-27 07:26:13,app1,2,300,Apple
309,1,145,2018-01-02 11:19:17,2018-01-21 07:43:40,sam2,2,150,Samsung
310,1,999,2018-01-04 19:33:55,2018-01-21 11:03:34,app1,1,300,Apple
310,2,999,2018-01-03 00:33:50,2018-01-28 12:24:26,app2,1,10,Apple
310,3,999,2018-01-02 23:12:29,2018-01-17 23:05:07,htc2,2,110,HTC
310,4,999,2018-01-03 23:56:08,2018-01-29 10:30:50,htcone,1,100,HTC
311,1,469,2018-01-01 02:37:33,2018-01-26 22:40:41,sam3,1,20,Samsung
312,1,50,2018-01-07 10:04:30,2018-01-15 08:44:20,htc3,3,220,HTC
312,2,50,2018-01-08 10:35:21,2018-01-22 06:55:51,sam2,3,150,Samsung
312,3,50,2018-01-02 21:59:50,2018-01-11 17:17:46,sam1,2,200,Samsung
313,1,893,2018-01-03 19:58:18,2018-01-14 06:53:22,app2,3,10,Apple
313,2,893,2018-01-07 20:04:54,2018-01-23 00:21:44,sam3,2,20,Samsung
313,3,893,2018-01-06 02:20:29,2018-01-10 13:50:05,htc2,3,110,HTC
314,1,396,2018-01-05 09:01:37,2018-01-11 09:02:41,sam1,3,200,Samsung
314,2,396,2018-01-02 09:01:48,2018-01-24 19:04:24,htc2,2,110,HTC
314,3,396,2018-01-08 21:22:08,2018-01-25 04:18:19,sam2,2,150,Samsung
315,1,737,2018-01-07 20:30:25,2018-01-09 14:43:06,htc2,1,110,HTC
316,1,324,2018-01-07 06:59:31,2018-01-15 04:03:54,app3,2,520,Apple
316,2,324,2018-01-08 02:14:18,2018-01-26 00:44:26,sam2,3,150,Samsung
316,3,324,2018-01-04 11:20:04,2018-01-20 04:14:20,app3,1,520,Apple
316,4,324,2018-01-06 01:53:09,2018-01-28 23:10:29,app2,3,10,Apple
317,1,849,2018-01-04 19:44:00,2018-01-28 15:47:57,htc2,3,110,HTC
317,2,849,2018-01-07 14:44:32,2018-01-10 13:52:13,app2,1,10,Apple
317,3,849,2018-01-06 02:15:14,2018-01-11 02:26:47,htcone,1,100,HTC
318,1,523,2018-01-02 08:53:01,2018-01-11 16:04:48,sam2,1,150,Samsung
318,2,523,2018-01-08 04:29:41,2018-01-25 09:01:38,app3,2,520,Apple
318,3,523,2018-01-05 16:15:28,2018-01-12 21:56:31,htc2,2,110,HTC
319,1,529,2018-01-04 06:07:00,2018-01-23 16:34:25,app1,3,300,Apple
319,2,529,2018-01-01 20:29:48,2018-01-20 05:03:22,sam1,2,200,Samsung
319,3,529,2018-01-02 16:44:49,2018-01-17 04:20:14,sam3,1,20,Samsung
319,4,529,2018-01-04 22:20:55,2018-01-16 15:36:50,app2,2,10,Apple
320,1,394,2018-01-02 15:35:05,2018-01-11 19:10:37,app1,2,300,Apple
320,2,394,2018-01-01 03:58:41,2018-01-12 06:05:59,sam1,1,200,Samsung
321,1,42,2018-01-07 11:21:54,2018-01-19 06:00:50,app2,3,10,Apple
321,2,42,2018-01-08 11:11:13,2018-01-23 16:38:04,app2,1,10,Apple
321,3,42,2018-01-03 17:57:14,2018-01-12 03:23:37,htc3,2,220,HTC
322,1,261,2018-01-03 07:56:01,2018-01-13 03:57:22,sam2,2,150,Samsung
323,1,333,2018-01-07 07:43:51,2018-01-28 10:22:19,app2,3,10,Apple
323,2,333,2018-01-07 12:14:41,2018-01-25 14:50:49,sam2,3,150,Samsung
323,3,333,2018-01-06 22:00:15,2018-01-25 12:15:45,sam3,2,20,Samsung
324,1,187,2018-01-07 20:47:18,2018-01-22 08:17:53,app1,3,300,Apple
324,2,187,2018-01-05 08:39:13,2018-01-23 18:51:08,app2,3,10,Apple
325,1,952,2018-01-07 02:06:23,2018-01-26 01:30:46,sam3,3,20,Samsung
325,2,952,2018-01-01 06:46:25,2018-01-26 13:08:26,htcone,2,100,HTC
326,1,776,2018-01-01 11:37:30,2018-01-14 17:28:05,sam2,3,150,Samsung
326,2,776,2018-01-06 02:46:49,2018-01-20 01:25:15,htc3,2,220,HTC
326,3,776,2018-01-03 20:50:11,2018-01-19 05:42:18,htc2,1,110,HTC
327,1,80,2018-01-04 16:28:44,2018-01-19 05:39:58,app1,3,300,Apple
327,2,80,2018-01-06 05:37:09,2018-01-22 12:27:01,app3,1,520,Apple
328,1,247,2018-01-08 06:04:54,2018-01-15 09:53:02,htc2,1,110,HTC
328,2,247,2018-01-04 21:08:29,2018-01-28 18:25:55,htc3,2,220,HTC
329,1,185,2018-01-01 15:21:07,2018-01-15 19:40:15,app3,3,520,Apple
329,2,185,2018-01-01 19:41:00,2018-01-12 13:09:53,htcone,2,100,HTC
329,3,185,2018-01-05 21:21:29,2018-01-27 01:45:30,htc2,3,110,HTC
330,1,741,2018-01-01 01:16:21,2018-01-21 03:50:18,app2,1,10,Apple
331,1,967,2018-01-05 15:03:54,2018-01-24 06:10:27,app3,2,520,Apple
332,1,338,2018-01-04 15:38:07,2018-01-30 15:19:13,sam2,1,150,Samsung
333,1,568,2018-01-06 09:39:13,2018-01-14 15:01:03,app2,3,10,Apple
333,2,568,2018-01-05 18:41:57,2018-01-22 01:02:05,app3,3,520,Apple
333,3,568,2018-01-04 06:45:16,2018-01-31 09:15:27,htc3,1,220,HTC
334,1,180,2018-01-06 08:04:34,2018-01-23 10:36:41,sam1,1,200,Samsung
335,1,222,2018-01-02 00:40:16,2018-01-11 12:46:39,htc2,3,110,HTC
335,2,222,2018-01-03 11:04:57,2018-01-28 00:45:14,app2,1,10,Apple
335,3,222,2018-01-04 19:14:27,2018-01-28 16:43:48,htc3,3,220,HTC
335,4,222,2018-01-01 20:25:43,2018-01-09 16:52:28,sam1,3,200,Samsung
336,1,506,2018-01-05 09:02:59,2018-01-22 18:08:53,app3,3,520,Apple
336,2,506,2018-01-01 17:01:42,2018-01-18 11:20:16,app3,2,520,Apple
336,3,506,2018-01-01 05:16:53,2018-01-18 08:39:21,htc3,1,220,HTC
337,1,183,2018-01-02 05:45:27,2018-01-21 11:57:38,app1,3,300,Apple
338,1,626,2018-01-04 10:06:59,2018-01-25 00:39:05,app3,1,520,Apple
338,2,626,2018-01-01 13:26:28,2018-01-13 20:28:19,app3,2,520,Apple
338,3,626,2018-01-06 13:37:41,2018-01-14 11:57:01,sam2,3,150,Samsung
338,4,626,2018-01-05 04:49:30,2018-01-20 22:20:13,app2,2,10,Apple
339,1,413,2018-01-08 11:26:39,2018-01-15 16:16:14,htc3,3,220,HTC
339,2,413,2018-01-08 19:14:00,2018-01-11 12:17:03,sam3,1,20,Samsung
339,3,413,2018-01-05 04:14:26,2018-01-26 19:19:27,sam1,1,200,Samsung
340,1,477,2018-01-02 17:51:13,2018-01-11 05:20:37,app3,1,520,Apple
341,1,584,2018-01-02 15:28:06,2018-01-20 10:04:19,sam1,1,200,Samsung
342,1,503,2018-01-08 12:29:28,2018-01-11 23:16:28,sam3,1,20,Samsung
342,2,503,2018-01-06 11:28:34,2018-01-10 13:13:44,sam2,3,150,Samsung
343,1,240,2018-01-05 13:22:11,2018-01-17 11:43:42,htc2,1,110,HTC
344,1,627,2018-01-05 17:51:49,2018-01-09 15:11:14,app3,1,520,Apple
344,2,627,2018-01-07 05:04:32,2018-01-21 02:20:19,app1,3,300,Apple
344,3,627,2018-01-04 19:10:39,2018-01-14 11:32:54,sam3,1,20,Samsung
344,4,627,2018-01-08 04:05:58,2018-01-15 13:31:08,htc2,2,110,HTC
345,1,737,2018-01-06 02:09:00,2018-01-24 17:44:04,sam3,2,20,Samsung
345,2,737,2018-01-05 06:51:43,2018-01-12 20:38:09,app1,3,300,Apple
346,1,894,2018-01-04 22:10:43,2018-01-12 00:09:47,app3,1,520,Apple
346,2,894,2018-01-03 14:01:38,2018-01-11 18:21:34,sam2,3,150,Samsung
347,1,930,2018-01-06 23:46:40,2018-01-18 22:02:36,htc3,1,220,HTC
347,2,930,2018-01-03 03:36:37,2018-01-29 05:38:24,app3,3,520,Apple
347,3,930,2018-01-01 05:22:42,2018-01-24 21:53:22,htc3,3,220,HTC
347,4,930,2018-01-03 08:11:46,2018-01-25 17:04:41,sam2,1,150,Samsung
348,1,271,2018-01-06 07:08:04,2018-01-31 14:17:50,app2,2,10,Apple
348,2,271,2018-01-07 15:46:23,2018-01-19 06:32:15,htc2,2,110,HTC
349,1,5,2018-01-05 10:27:16,2018-01-17 14:16:14,htcone,1,100,HTC
349,2,5,2018-01-01 00:39:59,2018-01-30 14:44:41,app2,2,10,Apple
350,1,687,2018-01-01 01:52:10,2018-01-19 15:41:58,sam1,1,200,Samsung
351,1,453,2018-01-08 12:16:19,2018-01-17 21:23:04,app3,2,520,Apple
351,2,453,2018-01-03 16:17:06,2018-01-16 18:34:24,htc3,3,220,HTC
352,1,716,2018-01-07 21:19:10,2018-01-21 13:02:06,app2,2,10,Apple
352,2,716,2018-01-08 20:58:27,2018-01-25 09:14:52,htcone,1,100,HTC
353,1,367,2018-01-04 07:42:42,2018-01-14 11:40:54,app2,3,10,Apple
353,2,367,2018-01-06 21:35:57,2018-01-25 14:17:33,htcone,1,100,HTC
354,1,380,2018-01-02 17:41:45,2018-01-27 02:09:48,sam3,3,20,Samsung
354,2,380,2018-01-01 00:34:22,2018-01-12 13:10:08,app1,2,300,Apple
354,3,380,2018-01-05 21:00:33,2018-01-16 05:53:41,sam2,3,150,Samsung
355,1,820,2018-01-03 20:01:49,2018-01-25 01:13:56,htc3,1,220,HTC
356,1,910,2018-01-02 14:54:43,2018-01-20 02:09:40,app1,1,300,Apple
356,2,910,2018-01-07 15:41:48,2018-01-24 06:31:04,sam3,1,20,Samsung
356,3,910,2018-01-01 23:45:35,2018-01-13 12:58:17,app2,1,10,Apple
356,4,910,2018-01-02 06:17:38,2018-01-17 02:01:30,htc2,3,110,HTC
357,1,476,2018-01-03 22:01:48,2018-01-16 17:00:01,sam2,3,150,Samsung
358,1,693,2018-01-08 02:25:38,2018-01-28 02:44:49,app1,1,300,Apple
358,2,693,2018-01-03 11:33:08,2018-01-20 18:57:48,htcone,3,100,HTC
359,1,629,2018-01-07 10:14:05,2018-01-21 08:28:38,app1,1,300,Apple
359,2,629,2018-01-08 13:59:10,2018-01-09 01:38:22,sam2,3,150,Samsung
360,1,399,2018-01-06 01:00:50,2018-01-12 02:19:06,htc2,3,110,HTC
361,1,18,2018-01-02 10:16:47,2018-01-26 20:28:59,htc3,3,220,HTC
361,2,18,2018-01-05 02:27:04,2018-01-12 18:44:48,sam2,3,150,Samsung
362,1,464,2018-01-05 20:46:33,2018-01-11 12:04:14,htc2,3,110,HTC
362,2,464,2018-01-06 10:31:30,2018-01-08 23:15:43,htcone,3,100,HTC
362,3,464,2018-01-01 13:21:38,2018-01-19 06:31:56,sam3,1,20,Samsung
363,1,821,2018-01-05 15:10:19,2018-01-12 19:35:09,sam3,1,20,Samsung
363,2,821,2018-01-07 22:20:29,2018-01-12 08:24:02,htcone,2,100,HTC
363,3,821,2018-01-04 22:16:21,2018-01-31 20:54:03,htc2,1,110,HTC
363,4,821,2018-01-01 02:13:05,2018-01-23 23:34:37,sam1,2,200,Samsung
364,1,703,2018-01-03 17:20:07,2018-01-16 14:07:11,sam1,2,200,Samsung
364,2,703,2018-01-04 05:22:22,2018-01-27 00:36:55,htc2,1,110,HTC
365,1,186,2018-01-03 22:54:32,2018-01-16 14:20:09,htcone,3,100,HTC
365,2,186,2018-01-08 11:40:53,2018-01-15 02:28:43,sam2,1,150,Samsung
365,3,186,2018-01-04 04:59:08,2018-01-22 01:41:40,app3,1,520,Apple
365,4,186,2018-01-02 10:22:43,2018-01-10 07:02:20,sam2,3,150,Samsung
366,1,382,2018-01-05 00:52:55,2018-01-21 03:18:10,app3,3,520,Apple
366,2,382,2018-01-07 13:50:38,2018-01-19 17:56:48,sam3,2,20,Samsung
366,3,382,2018-01-01 22:45:51,2018-01-28 20:33:19,sam1,3,200,Samsung
367,1,481,2018-01-01 20:22:40,2018-01-17 03:22:50,sam2,3,150,Samsung
367,2,481,2018-01-03 11:25:09,2018-01-11 19:49:55,app3,2,520,Apple
367,3,481,2018-01-01 17:30:27,2018-01-09 08:30:25,sam1,3,200,Samsung
368,1,135,2018-01-07 09:57:29,2018-01-21 10:59:10,sam3,1,20,Samsung
369,1,433,2018-01-04 17:12:39,2018-01-26 17:48:41,app2,3,10,Apple
370,1,320,2018-01-06 03:48:42,2018-01-21 10:55:45,htcone,2,100,HTC
370,2,320,2018-01-07 06:38:32,2018-01-27 09:51:05,htcone,3,100,HTC
370,3,320,2018-01-08 12:01:32,2018-01-16 23:28:47,app3,1,520,Apple
371,1,357,2018-01-03 05:54:53,2018-01-31 04:22:09,app1,1,300,Apple
371,2,357,2018-01-01 23:06:15,2018-01-11 05:06:45,htc3,3,220,HTC
371,3,357,2018-01-07 06:08:44,2018-01-15 10:47:14,sam3,2,20,Samsung
371,4,357,2018-01-03 14:09:48,2018-01-29 07:45:08,htc3,3,220,HTC
372,1,525,2018-01-05 22:09:19,2018-01-19 22:53:28,sam1,3,200,Samsung
372,2,525,2018-01-05 11:53:06,2018-01-22 13:40:01,sam3,3,20,Samsung
372,3,525,2018-01-07 17:28:55,2018-01-19 10:59:25,htc2,3,110,HTC
373,1,336,2018-01-04 08:22:00,2018-01-17 13:12:17,sam2,1,150,Samsung
373,2,336,2018-01-04 05:46:11,2018-01-28 03:54:45,sam3,3,20,Samsung
373,3,336,2018-01-05 00:27:51,2018-01-14 11:46:17,htc3,3,220,HTC
374,1,583,2018-01-04 03:28:33,2018-01-31 08:21:07,app2,2,10,Apple
375,1,351,2018-01-01 08:23:06,2018-01-25 05:37:29,app2,3,10,Apple
375,2,351,2018-01-03 15:20:04,2018-01-14 11:00:34,app1,3,300,Apple
375,3,351,2018-01-03 22:53:22,2018-01-20 07:25:05,htc2,1,110,HTC
376,1,328,2018-01-05 00:23:06,2018-01-31 19:52:45,sam3,3,20,Samsung
376,2,328,2018-01-07 14:59:03,2018-01-26 21:06:52,app3,3,520,Apple
376,3,328,2018-01-05 12:53:24,2018-01-15 14:51:46,sam2,3,150,Samsung
376,4,328,2018-01-07 04:23:40,2018-01-15 03:20:59,htc2,1,110,HTC
377,1,741,2018-01-01 01:59:51,2018-01-12 08:25:38,sam2,2,150,Samsung
377,2,741,2018-01-06 17:03:59,2018-01-28 11:07:52,app3,3,520,Apple
377,3,741,2018-01-03 01:02:02,2018-01-14 12:29:13,app3,2,520,Apple
378,1,100,2018-01-01 13:05:08,2018-01-12 22:49:43,htc2,1,110,HTC
378,2,100,2018-01-07 14:09:46,2018-01-11 20:40:59,sam2,1,150,Samsung
379,1,504,2018-01-06 13:48:31,2018-01-09 08:08:41,app2,2,10,Apple
379,2,504,2018-01-04 16:38:30,2018-01-29 02:19:31,app2,1,10,Apple
380,1,458,2018-01-03 00:22:07,2018-01-18 06:37:17,app2,2,10,Apple
380,2,458,2018-01-07 15:42:44,2018-01-24 17:53:49,app1,1,300,Apple
380,3,458,2018-01-07 04:30:26,2018-01-28 08:50:55,sam2,1,150,Samsung
380,4,458,2018-01-04 18:45:24,2018-01-13 22:33:46,app3,2,520,Apple
381,1,830,2018-01-07 17:00:38,2018-01-18 08:14:04,htc3,2,220,HTC
381,2,830,2018-01-02 11:44:25,2018-01-24 18:04:06,htcone,2,100,HTC
381,3,830,2018-01-07 05:04:05,2018-01-16 07:05:23,sam1,1,200,Samsung
382,1,504,2018-01-07 17:06:09,2018-01-18 07:33:09,app3,3,520,Apple
382,2,504,2018-01-01 12:57:44,2018-01-30 11:11:23,htcone,1,100,HTC
382,3,504,2018-01-04 18:41:30,2018-01-22 21:31:52,htc3,1,220,HTC
383,1,781,2018-01-02 20:52:12,2018-01-15 17:50:09,sam2,1,150,Samsung
383,2,781,2018-01-06 21:14:54,2018-01-27 09:50:34,app2,3,10,Apple
384,1,131,2018-01-01 06:48:54,2018-01-21 19:43:46,app3,3,520,Apple
384,2,131,2018-01-07 12:40:34,2018-01-25 03:22:03,sam2,1,150,Samsung
385,1,690,2018-01-04 12:58:52,2018-01-26 10:25:50,sam1,3,200,Samsung
385,2,690,2018-01-06 19:37:51,2018-01-28 15:13:48,sam1,2,200,Samsung
386,1,226,2018-01-08 16:51:42,2018-01-25 05:13:22,sam2,3,150,Samsung
386,2,226,2018-01-08 08:17:04,2018-01-28 17:13:03,app2,1,10,Apple
386,3,226,2018-01-07 19:05:41,2018-01-24 08:14:38,sam3,3,20,Samsung
